id,views,appliesTo,url,language,question_title,question_author,question_createdAt,question_text,question_upvotes,answer_markedAsAnswer,answer_createdAt,answer_text,answer_upvotes
a75af4c45e6d48679f58ed36e652123d,246,"protect,Windows Defender,Suchen, Erkennen und Entfernen von Bedrohungen,Windows 10",https://answers.microsoft.com/de-de/protect/forum/all/windows-defender-ordnerzugriff-verweigert/335181bd-7cbd-4db9-8a13-16c5b803d41d,de-de,Windows Defender Ordnerzugriff verweigert Ordnerzugriff,bastian455g,"3 Juli, 2019","Hallo,heute hat bei mir der Windows Defender, den ich ja jetzt nach der Deinstallation von Avira benutzte, unten rechts nach dem Hochfahren so eine Benachrichtigung angezeigt:Unzulässiger Ordnerzugriff abgewehrt. Der Windows Defender hat eine Änderung irgendwelcher Ordnerdurch hier stand eine exe, irgendwas mit Sthy am Anfang oder so abgewehrt.Ich habe dann draufgeklickt, weil ich natürlich dachte, jetzt einen Bericht oder sowas zu sehen, aber er schickte mich nur auf diese Ransomware-Schutz Seite mit überwachter Ordnerzugriff da. Da kann ich aber keine Historie oder einen Bericht finden.Ist sowas direkt bösartig oder kann es auch mal durch Fehler verursacht werden?Wo kann ich eine Scanhistorie finden, um den Namen der Datei, die da etwas ändern wollte, nochmal genau lesen zu können?Ich weiß nicht, ob das damit irgendwie zusammen hängen kann, denke nicht: wir haben vor ein paar Tagen unsere W-Lan netzwerke neu geordnet, also neue Namen und so, musst mich auch neu mit Passwort anmelden.Vollständiger Defender Scan hat nichts gefunden, sonst auch keine Auffälligkeiten am System.Bitte um HilfeDanke im VorausLGBastian Leuchten",8,false,"3 Juli, 2019","Du hast zusätzlich zu den Standardeinstellungen des Defenders den Überwachten Ordnerzugriff aktiviert. Der Zweck dieser Funktion ist, dass nur Programme auf deine Daten zugreifen, denen du diese explizit in den Einstellungen des Defenders gestattest. Alle anderen Programme generieren solch eine Fehlermeldung, dass der Zugriff geblockt wurde.Details zu der Funktion werden beispielsweise hier beschrieben:https://www.wintotal.de/ueberwachter-ordnerzugriff/Da finden sich auch eine Menge Screenshots, wo man erkennen kann, wo man die Details findet.Ich persönlich finde die Funktion für den Normalnutzer als nicht wirklich brauchbar. Das ist eher was für Umgebungen, wo jemand zentral administriert und entsprechende Richtlinien festlegt. Der PC-Benutzer selber hat dann gar keine Möglichkeit, irgendwas zu konfigurieren. Beim Heimanwender macht das Feature viel Arbeit, aber die Leute können eh meist nicht beurteilen, ob so ein Zugriff nun von einer legitimen Anwendung stammt oder nicht. Kurz gesagt: schalt es ab!",0
4d01828d78484fa6b08c8792dd3f1929,399,"protect,Windows Defender,Suchen, Erkennen und Entfernen von Bedrohungen,Windows 10",https://answers.microsoft.com/de-de/protect/forum/all/avira-l%c3%a4sst-sich-nicht-%c3%b6ffnen/da8074cc-1989-4d81-8ea8-f79b4c4ec521,de-de,Avira lässt sich nicht öffnen,donvald,"2 Juli, 2019","Guten Abend zusammen, bei meinem Avira Antivirus Ikon ist das rote Kreuzchen; wenn ich drauf klicke heißt es, ich soll das Programm öffnen; wenn ich auf ""Avira Antivirus öffnen"" klicke, geschieht nichts weiter. Was kann ich bitte tun? Euch viel Freude Don",8,false,"2 Juli, 2019","Hallo donvald, deinstalliere Avira doch erst einmal und Installiere es neu, das sollte eigentlich das Problem beheben und ist am einfachsten.Mfg, Liam",2
c32c9908b2b74259b528ed37542dc946,35,"protect,Weitere,Installation/Deinstallation und Upgrade,Windows 10",https://answers.microsoft.com/de-de/protect/forum/all/microsoft-konto/8dfb56d6-2cce-43d8-bfc5-1771454ecefc,de-de,Microsoft Konto,JetSH,"30 Juni, 2019","Moin, mein Microsoft Konto wurde auf der XBox gehackt und von einer Person gelöscht. Auf der XBox ist eine Instand Mail zu erkennen die anstelle meiner eingerichtet wurde!! Dies habe ich am Montag Microsoft per Formular mitgeteilt, jedoch null Reaktion! Wenn ich meine alten Microsoft anmelde Name eingebe, wird nur angezeigt das er nicht mehr vorhanden ist!! Was kann ich machen um mein alten account/meine XBox wieder zu übernehmen!?Danke",0,false,"30 Juni, 2019","Hallo JetSH. Es ist bedauerlich, dass Sie Schwierigkeiten mit dem Konto haben. Bitte beachten Sie, dass Sie im Forum sind, hier kann die Frage der Accounts nicht geklärt werden. Sie müssen sich erneut an den Microsoft Account Support (https://support.microsoft.com/de-de/help/12401/...) wenden. Hinweis: - Der Account kann nicht sofort gelöscht werden, es dauert 60 Tage. - Wenn Sie versuchen, sich per Login anzumelden und es nicht erkannt wird, wurde Ihr Konto wahrscheinlich umbenannt.Geben Sie bei der Kontaktaufnahme mit dem Support den alten Namen und den Fehler an, der bei der Anmeldung auftritt.+ Beim Umbenennen werden Warnungen zu abgeschlossenen Aktionen häufig an die angegebenen Sicherheitsinformationen gesendet. Oft werden sie als ""Neue Sicherheitsinformationen wurden zu Ihrem Konto hinzugefügt"" angezeigt. Normalerweise ist dies der neue Kontoname.++ Wenn das Konto umbenannt wird und die Bestätigung in zwei Schritten aktiviert ist, können Sie das Konto nach den aktuellen Regeln nicht zurück bekommen.Leider funktionieren moderne Schutzregeln nicht immer gut. Mfg, Sergey",1
180a3d47a727451c90c35152273f87f8,182,"protect,Windows Defender,Suchen, Erkennen und Entfernen von Bedrohungen,Windows 10",https://answers.microsoft.com/de-de/protect/forum/all/windows-echtzeitschutz/32ce65cd-8ffa-4cd3-93bc-9ec349905402,de-de,Windows Echtzeitschutz,Feride_33,"30 Juni, 2019","Hallo an alle Windows-Kenner,bei ist der Echtzeitschutz im Windows Defender nicht vorhanden. Was nun?",13,false,"30 Juni, 2019","Hallo, war vorher ein anderer Virenschutz installiert oder nach welcher Aktion trat das Problem auf?",0
4d71b677b2744854ab40ee16aa26a505,1,"protect,Weitere,Suchen, Erkennen und Entfernen von Bedrohungen,Windows 10",https://answers.microsoft.com/de-de/protect/forum/all/unbekannter-app-explorer-sweetlabs/7363c04f-a7b9-4e5b-b489-35a0822ed681,de-de,Unbekannter App Explorer Sweetlabs,EvaRothstein,"30 Juni, 2019","Beim Durchgehen meiner installierten Programmen in der Systemsteuerung fiel mir heute ein neu installiertes Programm auf.Es nennt sich APP EXPLOER und der Herausgeber ist SWEETLABS.Ich nehme an, dass es sich nicht um ein Programm von MS handelt.Es wurde auch schon als WERBUNG großflächig eingeblendet.Meine Internetrecherche ergab, dass es sich um Malware bzw. zumindest um unerwünschte ADWARE handeln kann.Es werden auch APPS angeboten, die eindeutig aus dem LINUX-Sektor stammen, wie z.Bsp: GIMP.Mein letzter Rechner war mit einer verschlüsselten Linux-Datei auf der HDD infiziert und es blieb am Ende nur die Entsorgung des Gerätes. Selbst FORMATIEREN brachte nichts mehr. Das Problem war nach kurzer Zeit wieder da. Eine VM hatte offensichtlich Zugriff auf meinen physischen REchner.Dies war an der Netzweraktivität deutlich zu erkennen und sogar im BIOS waren Veränderungen vorgenommen. So stand da plötzlich:Both microsoft and LINUX are accepted as firmware!! Diese FREMDSTEUERUNG möchte ich auf keinen Fall noch einmal erleben! Darum habe ich die dringende Frage:WAS HAT ES MIT DIESEM APP EXPLORER AUF SICH? REICHT EINE BLOßE dEINSTALLATION?? Mein Antivirenprogramm zeigt nichts an,...aber genau dies war auch damals der Fall. Da der Fremdzugriff bereits Root-Rechte hatte.Vielen Dank für hilfreiche Antworten",15,false,"30 Juni, 2019","Hallo, den App Explorer findet man oft vorinstalliert auf Lenovo Notebooks oder wird als Bundle mit anderer kostenloser Software installiert.Da der App Explorer vermehrt negativ durch Werbeeinblendungen auffällt, wird er als aufdringlich eingestuft.Du kannst den App Explorer deinstallieren und dann ist Ruhe. Eine Infektion des Rechners ist nicht zu erwarten.",2
9e5f133d8c2748cb9368503e332d7459,700,"protect,Windows Defender,Suchen, Erkennen und Entfernen von Bedrohungen,Windows 10",https://answers.microsoft.com/de-de/protect/forum/all/virus-uwamsonaml/14f02b95-96db-4d96-8742-d04adb1a346d,de-de,Virus UWAMSON.A!ml,Alabu,"7 Mai, 2019",Ich verwende ausschließlich Windows Defender um mein System zu schützen. Wie kann ich diesen Virus wieder entfernen?,26,true,"28 Juni, 2019","Etwas spät aber...Ich bin ziemlich sicher, dass es von OPSI (zentraler Softwareverteilungssystem) kommt. Also falls entfernt wird, kommt wieder... und zwar mit **** von Admin.Gruß",1
d965517312a14d409e4cbeb3572de669,65,"protect,Weitere,Suchen, Erkennen und Entfernen von Bedrohungen,Weitere/Unbekannt",https://answers.microsoft.com/de-de/protect/forum/all/ungebetener-anruf/5612c96b-f859-4bbf-b633-827bf6368223,de-de,Ungebetener Anruf,Silke_0103,"22 Juni, 2019","Hallo, ich hatte gestern ein Problem mit meinem WLAN, das inzwischen mit Hilfe der Community gelöst wurde. Bevor ich diese Hilfe in Anspruch nahm, und auch heute wieder, bekam ich einen Anruf von einem englisch sprechendenPeter: ""I'm regarding your computer by Microsoft..."". Mit dem Hinweis, dass ich kein Englisch verstehe, unterbrach ich das Gespräch. Ist mein Misstrauen berechtigt? Die Handynummer endete auf 493. Kann jemand zur Aufklärung beitragen? Danke im Voraus!Freundliche Grüße, Silke",1,false,"22 Juni, 2019","Ich verstehe immer nicht, wieso Leute überhaupt annehmen können, dass es sich hier um *irgendwas* Berechtigtes handeln könnte und hier nachfragen müssen.NATÜRLICH HANDELT ES SICH HIER UM EINEN BETRUGSVERSUCH! Nummer im Telefon-Router sperren und an die Bundesnetzagentur melden (auch wenn das etwas Zeit kostet): https://www.bundesnetzagentur.de/DE/Sachgebiete/Telekommunikation/Verbraucher/Rufnummernmissbrauch/Beschwerdeeinreichen/beschwerdeeinreichen-node.html",1
6b03db2d4a2e430b9f5c06392a57eea7,32,"protect,Weitere,Suchen, Erkennen und Entfernen von Bedrohungen,Windows 10",https://answers.microsoft.com/de-de/protect/forum/all/server-ist-ausgelastet/497b7159-4920-4327-adbe-2938645cbc32,de-de,""" server ist ausgelastet",SiegfriedGrimm1,"21 Juni, 2019","Hallo zusammen - kann jemand helfen um die lästige Meldung : Server ist ausgelastet , abzuschalten bzw. löschen ?Mfg siggi",0,true,"21 Juni, 2019","Hi Siegfried, ja ok. Du kannst noch versuchen die Software im Kompitabiliätsmodus starten - aber ich fürchte die ist mittlerweile einfach zu alt.LG Matthias",1
f61ba3bf985541c0a4eca53b9ea17d11,41,"protect,Microsoft Safety Scanner,Suchen, Erkennen und Entfernen von Bedrohungen,Windows 10",https://answers.microsoft.com/de-de/protect/forum/all/wirklich-von-microsoft/bd1ce135-4b28-4bd9-9215-5c456f032150,de-de,Wirklich von Microsoft???,Härry,"21 Juni, 2019","Hallo, ist außer mir noch jemand so glücklich, dass er/sie ein Galaxie oder was auch immer gewinnen KANN? Das kann doch nicht echt sein, oder?",1,true,"21 Juni, 2019","Hallo, mein Name ist Matthias und arbeite als unabhängiger Berater, ich werde dir bei deinem Problem helfen.es handelt sich hierbei um keine Microsoft Werbung. Bitte ignorieren Sie diese und geben Sie keine Daten an.Hierbei handelt sich sich wahrscheinlich um SCAM oder ""Gewinnspiele"" um an Ihre Daten zu kommen.Viele Grüße Matthias Bitte markiere meine Antwort als Hilfreich, wenn sie dir geholfen hat.",0
bcf506a3befb4f48be0c376f0ecc8b13,43,"protect,Weitere,Suchen, Erkennen und Entfernen von Bedrohungen,Windows 10",https://answers.microsoft.com/de-de/protect/forum/all/suspiciuos-email/69cdc2f7-78f9-4016-ae92-96d09f217be1,de-de,suspiciuos email,stephankörmendy,"22 Juni, 2019","I received a suspicious email...from MICROSOFT CORPORATION *** Die E-Mail-Adresse wurde aus Datenschutzgründen entfernt. *** MICROSOFT® CORPORATION BOARDCustomer ServiceEdinburgh Regional OfficeWaverley Gate2-4 Waterloo PlaceEdinburgh EH1 3EGUnited Kingdom. CONGRATULATION!!! Reference to the Microsoft Edinburgh 2019 Product Award held on Friday 14th June 2019 here in Edinburgh United Kingdom,were your E-mail address emerged among one of the winners in the 3rd Category, please find attached details of your award and respond soonest for the processing of your claims. Derrick McCourt.Regional Director,Microsoft Edinburgh, Scotland & Wales Microsoft UK.",0,true,"22 Juni, 2019","Hi stephankörmendy I am Vijay, an Independent Advisor. I am here to work with you on this problem. This is a well known scam. These are old methods to exploit the unsuspecting customers and sensitive information might be leaked including your computer and mail ID and other information being used for wrong purposes.You should report this Scam to Microsoft @ https://www.microsoft.com/en-us/reportascam/Another useful info on these https://www.microsoft.com/en-us/safety/online-p...Do let me know if you require any further help on this. Will be glad to help you.",1
860b10c53e204af3823572e2d95c354b,109,"protect,Windows Defender,Aktualisierung der Definitionen,Windows 10",https://answers.microsoft.com/de-de/protect/forum/all/wie-bekomme-ich-windows-virus-proramm/089aa7cd-93ed-4ffa-84f7-9e64c2096c80,de-de,wie bekomme ich Windows Virus Proramm?,HorstProkof,"19 Juni, 2019",wie bekomme ich Windows Defender Virus Proramm?,3,false,"19 Juni, 2019","Hallo, der Windows Defender ist Bestandteil von Windows 10 und muss nicht extra installiert werden. Installiere alle Updates über Windows Update.Drücke einmal die Windows-Taste + R und führe Folgendes aus: windowsdefender:// Hier siehst du, ob alle Module korrekt funktionieren",2
38a34cbd1c594f6fbe578755f6ad504b,335,"protect,Windows Defender,Installation/Deinstallation und Upgrade,Windows 10",https://answers.microsoft.com/de-de/protect/forum/all/windows-defender/672caba0-3640-4e83-b9eb-7511e9651d04,de-de,Windows Defender,BerndZink,"7 Juni, 2019","Nach dem letzten Update auf auf Version 1903,funkitoniert der Windows Defender nicht mehr richtig.Das System hängt oft bei vollständiger Virenprüfun läuft die CPU auf 100% und zeigt keinerlei Bewegung, und am PC geht nichts mehr,er lässt sich nur noch über Hauptschalter ausschalten.MfgBernd Zink",3,true,"8 Juni, 2019",Du hättest dann schon bitte selbst den Beitrag entsprechend ändern können - ich habe das jetzt getan und verschoben.Bitte beschreibe das Problem genauer. Boote mehrmals durch. Wie (aus welchem Zustand) wird das System üblicherweise gestartet?,1
d4098114dab6421cb4f9db62f79fc666,187,"protect,Windows Defender,Installation/Deinstallation und Upgrade,Windows 10",https://answers.microsoft.com/de-de/protect/forum/all/hat-von-euch-auch-jemand-ein-problem-mit-dem/80d9ba90-1499-4706-96a2-a42561fd8ca5,de-de,Hat von euch auch jemand ein Problem mit dem Defender?,JanetteFourmont,"14 Juni, 2019","Hallo zusammen,habe gestern von Windows 10 1809 auf 1903 aktualisiert irgendwie ist das komisch mit dem Windows Defender!Geräteleistung und Integrität ist nicht mit einen grünen Haken versehen,aber wenn ich das öffne sind alle Harken an ist das jetzt so!?[verschoben]",9,false,"14 Juni, 2019",Hallo Jeanette Das ist bei allen soWar in der Preview schon Bug der noch nicht beseitigt wurdeUnter irgendeiner Einstellung ich glaube unter Update und Sicherheit wir dir beim Center öffnen das Integrität grün angezeigtAlles ok Liebe Grüße UWE,0
f8915ccd578f44c888b0befe1179ca52,115,"protect,Weitere,Installation/Deinstallation und Upgrade,Windows 10",https://answers.microsoft.com/de-de/protect/forum/all/avira-deinstallation-manuell-oder-%c3%bcber/877fad0f-73a9-4996-8dfd-713e7a1798f7,de-de,Avira Deinstallation | Manuell oder über Systemsteuerung?,bastian455g,"15 Juni, 2019","Hallo,ich möchte Avira komplett entfernen. Hier in der Community wurde immer dieser Link geteilt, der deine Anleitung zur manuellen Deinstallation beinhaltet:https://www.avira.com/de/support-for-home-knowledgebase-detail/kbid/902Auf dieser Seite steht aber, dass man nur diese aufwendige, manuelle Deinstallation durchführen soll, wenn die Deinstallation über die Systemsteuerung fehlgeschlagen ist.Warum ist das so? Macht es einen Unterschied, ob ich den einfachen Weg oder die manuelle Deinstallation wähle, den auf letztere habe ich recht wenig Lust.Vielen Dank für die Hilfe!LGBastian",1,false,"15 Juni, 2019","Hallo, da Avira ja selbst diesen Registry Cleaner veröffentlicht hat, trauen die ihrer eigenen Deinstallationsroutine nicht.Benutze den Avira Registry Cleaner und alles ist gut.",0
17a369fd06ef4468a696c0a5b6b07335,51,"protect,Windows Defender,Aktualisierung der Definitionen,Windows 10",https://answers.microsoft.com/de-de/protect/forum/all/firewall-regel-%c3%a4ndern/0f2cb6b0-853a-4620-b50c-455436cecd21,de-de,Firewall-Regel ändern,HeinrichLeis,"13 Juni, 2019","Hallo,kann mir jemand helfen?Ich würde gerne die Firewall-regel ändern um Port 443 einzugeben.Im Voraus herzlichen Dank für die Hilfe!HL.",0,true,"13 Juni, 2019","Hallo,drücke die Windows-Taste + I und wähle „Update und Sicherheit“ -> „Windows-Sicherheit“ -> „Firewall & Netzwerkschutz“ In den Erwiterten Einstellungen kannst du eingehende und ausgehende Regeln hinzufügen.Was hast du vor mit dem Port?",1
8633f837d36e4f4492484634549ae47d,186,"protect,Windows Defender,Aktualisierung der Definitionen,Windows 10",https://answers.microsoft.com/de-de/protect/forum/all/defender/e4c2a794-9a9a-4758-a6de-f0a0f19d03dc,de-de,Defender,olafschütze,"7 Juni, 2019",Wieso läuft der Defender nicht richtig bei windos 10 und es kommen keine updats mehr?,1,false,"7 Juni, 2019","Hallo,deine Frage hat mit dem Browser Edge nur sehr wenig zu tun daher in das entsprechende Forum verschoben. Achte darauf wo du postest.Bitte ergänze deine Frage. Beschreibe das Problem genauer. Mit so wenig Angaben lässt sich leider nicht helfen.Peter",0
ebb6b58d6f4c4762a9ab917f6e5c90ec,87,"protect,Weitere,Suchen, Erkennen und Entfernen von Bedrohungen,Windows XP",https://answers.microsoft.com/de-de/protect/forum/all/auch-bei-mir-rief-ein-englischsprechender/4adec120-461e-41da-9f4b-9a6a721aeb17,de-de,auch bei mir rief ein englischsprechender. Mitarbeiter des Support Teams an,ClaudiaWhittle,"5 Juni, 2019","Hallo zusammen,auch mir ist es so ergangen wie den anderen Teilnehmern. Heute morgen hatte auch ich einen Anruf von einem Englisch sprechenden angeblichen Mitarbeiter vom Microsoft Support Center. Er erzählte mir, dass im Support Center tausende Fehlermeldungen eingegangen sind, sich jemand in jede Aktion eingehackt habe. Leider habe ich mich anfangs überzeugen lassen, habe Remote View installiert, woraufhin er die Steuerung übernommen hat. Fenster öffneten und schlossen sich, deaktivierte Sicherungssoftware wurde mir gezeigt, eine bösartige Datei (runexell.32) etc. Irgendwann wurde ich doch misstrauisch, habe abgehängt und recherchiert, was klar ergab, dass es sich um ein fake handelt. Ich habe sofort alle Passwörter geändert und das Laptop vom Netz genommen. Da ich über den Laptop auch online banking gemacht habe, habe ich auch mit meiner Bank gesprochen, die mir versicherte, dass mit geändertem Passwort und ohne Tan die Hacker machtlos seien. Da der Anrufer mit deutlichem indischen Akzent sich aber dank meiner anfänglichen Gutgläubigkeit bereits eingehackt hatte, befürchte ich, dass eine Malware drauf ist, oder meine Daten Missbraucht werden können oder sonstiges. Was kann ich nun tun? Morgen werde ich das Laptop dem IT-Support übergeben, damit die Festplatte gewipt werden kann. Ist das laptop bis dahin sicher? Sind meine Daten sicher dank der geänderten Passwörter?Für eine rasche Antwort wäre ich sehr dankbar.VGClaudia",5,false,"5 Juni, 2019","Guten Abend!Siehe hier, insbesondere die zweite Antwort von Ingo B.:https://answers.microsoft.com/de-de/protect/forum/all/vermeintlicher-rechnerzusammenbruch/42e7a9bd-fd58-421d-acac-ab790b461827",0
63cdfa5683cb40d18d7394a0461f1d58,23,"protect,Weitere,Suchen, Erkennen und Entfernen von Bedrohungen,Windows 10",https://answers.microsoft.com/de-de/protect/forum/all/generelle-frage-%c3%bcber-microsoft-support/8b7bcce1-a11a-479a-8689-5cf7f66a94a4,de-de,"Generelle Frage über Microsoft support über ""Hilfe anfordern"" oder auch ""gethelp.exe""",Cariiboo,"6 Juni, 2019","Ich hatte gerade eine Chatpartnerin über die im Betreff genannte App. Ich habe diese Dame gebeten, über Remoteaccess nach dem für mich nicht korrigierbaren Fehler zu suchen und den zu beheben, es ging um Rechte die ich nicht mal mit dem Adminkonto umschreiben konnte, nach Neuinstallation halt... Dann hat die Dame sich mit mir über die Software ""Imi_rescue_srv.exe"" verbunden, die ich vorher auf einer von ihr genannten Website gedownloaded habe.... jedoch fand ich diese langen Pausen zwischen ihren Aktionen die Sie tätigte, und das Zeit- /Buchstabenanzahlverhältnis ihrer Nachrichten absolut nicht passend. Danach hab ich jedenfalls zufällig in der Startleiste eine vorher schon vorhandene Remote-Access app gefunden, die doch eigentlich ein ""supporter"" von Microsoft benutzen sollte, da der Kunde nichts neues installieren muss.... Da is doch was faul oder?Ich habe vorsichtshalber mal die Prozesse in der Firewall gesperrt, jedoch hatte ich den Eindruck, dass mit Bitdefender irgendwas nicht stimmte, da keine Pop-ups kamen, zur Bestätigung der Verbindung durch meine Firewall, was es normalerweise tut......ich bräuchte da echt mal einen sau dringenden rat oder Input halt, was alles im Hintergrund machbar ist von deren Seite aus, bzw. ob ich mir überhaupt Sorgen machen muss. ich bitte darum :)",0,false,"6 Juni, 2019",Daniia war der Name der jungen Frau,0
1c323807ac384da29b35e99c0c2c28c1,78,"protect,Weitere,Suchen, Erkennen und Entfernen von Bedrohungen,Windows 10",https://answers.microsoft.com/de-de/protect/forum/all/msn-viruswarnung/48ff7989-cbad-4b80-8459-879a6dd05fa5,de-de,MSN Viruswarnung,MSN Viruswarnung,"4 Juni, 2019","Hallo,ich habe gestern meinen neuen Rechner von Dell bekommen, Betriebssystem WIN 10, und nutzeden Windows EDGE und wahlweise den Chrom Browser.Beim lesen meiner MSN News, musste ich nun feststellen, das nach kurzer Nutzung dieser Seite, eine Virenwarnung angezeigt wird. Ich habe dann sofort einen Screenshot gemacht und mich beim DELL Kundendienst gemeldet.Nach eingehender Prüfung, wurde festgestellt, das sich kein Virus auf meinem neuen Rechner befindet, sondern das dieVIRENWARNUNG mit der MSN Seite übermittelt wird.Angezeigt oder wird dann eine Fake Seite von Microsoft, mit der Aufforderung ein Virenprogramm herunter zu laden um den Virus bzw. Wurm zu entfernen.Nach weiteren Telefonaten und einer weiteren Prüfung meines Systems durch den DELL Kundendienst, wurdemir empfohlen die MSN Seite nicht mehr an zu wählen. (https://www.msn.com/de-de/)Meine Frage lautet nun, hat noch jemand das gleiche Problem und oder wiekann ich das Problem beseitigen..???Ich habe noch ein zweites Notebook von Dell mit dem Betriebssystem WIN 8.1 und bekomme dort keine Virenwarungangezeigt, obwohl ich dort genau so die Seite (https://www.msn.com/de-de/) aufrufe und nutze.Dell hatte mir abschließend noch gesagt, das der Unterschied zwischen den Rechnern wohl in der Hardware liegen könnte??Das in meinem NEUEN Notebook Hardware verbaut ist, auf den der VIRUS gerne zugreifen möchte.????Die VIRUSWARNUNG sieht wie folgt aus:Es öffnet sich eine Fake Microsoft Seite ""Virus Found - Microsoft"" Die Seite sieht original aus....------------------------------------------------------------DOWNLOAD REQUIREDVirus Name: Randsomware 2.0 Trojan win32.sendIP.1.5Risk HighInfectet Files: C:/WiINDOWS/Sytem32/migration/ADJF9009de@*fg/windows.exe.....C:/WINDOWS/System32/Drivers/spoclsv.exeDie Browser wurden natürlich bereinigt und alle Daten, Erweiterungen, Coockies usw. wurden mehrfach aus den Browsern entfernt... ??????????????????????",0,true,"4 Juni, 2019","Hallo, hast du Folgendes schon gesehen? https://answers.microsoft.com/de-de/windows/for...",1
5a1a40bb9c134be3a245c687ac95baec,2,"protect,Weitere,Suchen, Erkennen und Entfernen von Bedrohungen,Windows 10",https://answers.microsoft.com/de-de/protect/forum/all/microsoft-kundenpr%c3%a4mien/eff285b2-a5ad-4326-8c3c-1373b35069d3,de-de,Microsoft Kundenprämien,WernerBraun3,"3 Juni, 2019","Hallo zusammen, hat jemand das gleiche Problem wie ich? Bei mir schaltet immer wieder die Website von Microsoft auf . Es geht um Kundenprämien! Wie bekomme ich diese Seite so weg dass sie nicht mehr kommt? Wer weiss dass? Besten Dank LG[Mod-Edit: Spam-Link gelöscht]",241,true,"3 Juni, 2019","Hallo, das ist vielleicht ein Phänomen, wie hier beschrieben ist: https://answers.microsoft.com/de-de/windows/for...",3
ea271cde3adf46aa9ac84858c780c402,153,"protect,Weitere,Suchen, Erkennen und Entfernen von Bedrohungen,Windows 10",https://answers.microsoft.com/de-de/protect/forum/all/microsoft-jigsaw/114bf3cc-d6e6-46e4-b1e3-1487dc002903,de-de,Microsoft Jigsaw,Marcel_~,"2 Juni, 2019","Hallo,ich habe mir gerade in der Microsoft Solitaire Collection das Jigsaw Puzzle gedownloaded.dann hab ich es geöffnet und eine tägliche Herausforderung gestartet. Beim Spielen öffnen sich aber ständig Viren Seiten! ?Weis jemand woher das kommt?Ich habe Windows 10 und alle aktuellen Updates.folgende Seiten öffnen sich beim Spielen bei mir:http://www.microsoft.com-shields-devices.live/tonic2/?ip=.....https://lp.pctonics.com/affxe1/?x-context=10250e5aa539b0e3932bab34755a5c&utm_source=waffxe&utm_campaign=waffxe&pxl=WAF1637_WAF1603_RUNT&utm_pubid=90137&x-at=XXXXX&override=1und das die ganze Zeit so lange ich spiele.",3,true,"2 Juni, 2019","Hallo, ja, das ist bekannt. Schaue einmal hier: https://answers.microsoft.com/de-de/windows/for...",0
780689e8b7fa4e7e9a6aa5f322ffe83c,164,"protect,Weitere,Suchen, Erkennen und Entfernen von Bedrohungen,Weitere/Unbekannt",https://answers.microsoft.com/de-de/protect/forum/all/werbung-in-jigsaw-%c3%b6ffnet-browser/965e8116-59ed-4efa-b557-8e3a9de5b69d,de-de,Werbung in Jigsaw öffnet Browser Phishingfenster,SD_205,"31 Mai, 2019","Hi, seit heute öffnet sich jedesmal, wenn der Werbebanner in Jigsaw sich ändert, ein Browserfenster von wechselnen Domänen wie shopingguess com (punkt fehlt absichtlich) und wie üblich wird dort einem ein Iphone etc. in Aussicht gestellt... Auf verschiedenen Rechner die durch mehrere AV Scanner OFFLINE geprüft wurden tritt dieses verhalten auf. Router DNS und Win 10 IP Konfig wurde auch schon geprüft ist normal. Hat noch jemand dieses Verhalten beobachtet? Sieht nach einem Banner hack aus?",20,true,"1 Juni, 2019",Lies bitte auch hier:https://answers.microsoft.com/de-de/windows/forum/windows_10-security/windows-apps-öffnen-fake-webseiten-mit/62d2039d-8c3a-4684-a994-d43cff7bd7ab,1
1e8cf22c9d144d49bd9d90abb15fc1b7,15,"protect,Weitere,Suchen, Erkennen und Entfernen von Bedrohungen,Windows 10",https://answers.microsoft.com/de-de/protect/forum/all/datei-welche-nicht-existiert-aber-werbung-und-oder/7840caee-114f-4129-81d8-b2092e59eb7a,de-de,"Datei welche nicht existiert aber Werbung und, oder auch Musik abspielt",WerinatorTSG,"30 Mai, 2019",Was ist das für eine Datei bzw. Audioanwendung??Ich finde nichts mit der cmd oder antivieren Programm oder Adwarecleaner.Es taucht immer mal wieder auf spielt was ab und ist dann wieder eine ganze weile ruhig.Nach einer Weile verschwindet es wieder von selbst und kommt dann nach 10-15 min wieder.Was ist das und wie werde ich das los.Würde mich sehr über eure Hilfe freuen. :D,0,false,"30 Mai, 2019","Und was spielt es ab?Hast du mal über die Suche geschaut, ob du eine Programmdatei mit dem Namen irgendwo auf der Platte findest? Möglicherweise kannst du darüber ja feststellen, wozu das Ding gehört.",0
64a8a3f8a81e4e338a9fdd03d9057224,272,"protect,Windows Defender,Suchen, Erkennen und Entfernen von Bedrohungen,Windows 10",https://answers.microsoft.com/de-de/protect/forum/all/windows-defnder-security-center/e67f353f-9325-4763-ac1b-92396c0a040e,de-de,windows defnder security center,BerndTiede,"17 Mai, 2019","Im Symbol windows defnder security center in der Taskleiste ist immer ein gelbes Dreieck mit Ausrufezeichen und der Hinweis ""Maßnahmen erforderlich"".Wenn ich das windows defnder security center öffne steht aber überall : Keine Aktion erforderlich.Was muß ich machen, damit das gelbe Dreieck wieder grün wird ?Mit freundlichen GrüßenBernd Tiede",19,false,"17 Mai, 2019",Guten Abend!1. Auf welchem Gerät (Hersteller/Modell) passiert das?2. Dessen Treiber sind alle aktuell?,1
